table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Manufacturers' sales branches and offices,2011,28472.0,,28472
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Manufacturers' sales branches and offices,2011,2345.0,,2345
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Manufacturers' sales branches and offices,2011,8473.0,,8473
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Merchant Wholesalers,2010,588176.0,,588176
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Merchant Wholesalers,2010,314379.0,,314379
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2010,52218.0,,52218
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Merchant Wholesalers,2010,10441.0,,10441
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Merchant Wholesalers,2010,14291.0,,14291
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2010,41664.0,,41664
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2010,13754.0,,13754
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Merchant Wholesalers,2010,29344.0,,29344
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2010,44997.0,,44997
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2010,18999.0,,18999
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2010,76971.0,,76971
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Merchant Wholesalers,2010,25454.0,,25454
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Merchant Wholesalers,2010,273797.0,,273797
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Merchant Wholesalers,2010,11664.0,,11664
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Merchant Wholesalers,2010,63384.0,,63384
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2010,21074.0,,21074
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Merchant Wholesalers,2010,41249.0,,41249
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,Merchant Wholesalers,2010,28580.0,,28580
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Merchant Wholesalers,2010,17206.0,,17206
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Merchant Wholesalers,2010,46010.0,,46010
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2010,12924.0,,12924
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Merchant Wholesalers,2010,31706.0,,31706
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,445544.0,,445544
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,255836.0,,255836
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,40655.0,,40655
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,8553.0,,8553
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,10214.0,,10214
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,32850.0,,32850
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,13171.0,,13171
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,22671.0,,22671
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,35777.0,,35777
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,16830.0,,16830
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,63520.0,,63520
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,24766.0,,24766
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,189708.0,,189708
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,7573.0,,7573
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,38922.0,,38922
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,20200.0,,20200
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,27273.0,,27273
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,28580.0,,28580
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,9396.0,,9396
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,23249.0,,23249
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,10747.0,,10747
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,23768.0,,23768
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Manufacturers' sales branches and offices,2010,142632.0,,142632
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Manufacturers' sales branches and offices,2010,58543.0,,58543
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Manufacturers' sales branches and offices,2010,11563.0,,11563
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Manufacturers' sales branches and offices,2010,1888.0,,1888
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Manufacturers' sales branches and offices,2010,4077.0,,4077
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Manufacturers' sales branches and offices,2010,8814.0,,8814
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Manufacturers' sales branches and offices,2010,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Manufacturers' sales branches and offices,2010,6673.0,,6673
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Manufacturers' sales branches and offices,2010,9220.0,,9220
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Manufacturers' sales branches and offices,2010,2169.0,,2169
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Manufacturers' sales branches and offices,2010,13451.0,,13451
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Manufacturers' sales branches and offices,2010,688.0,,688
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Manufacturers' sales branches and offices,2010,84089.0,,84089
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Manufacturers' sales branches and offices,2010,4091.0,,4091
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Manufacturers' sales branches and offices,2010,24462.0,,24462
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Manufacturers' sales branches and offices,2010,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Manufacturers' sales branches and offices,2010,13976.0,,13976
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Manufacturers' sales branches and offices,2010,7810.0,,7810
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Manufacturers' sales branches and offices,2010,22761.0,,22761
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Manufacturers' sales branches and offices,2010,2177.0,,2177
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Manufacturers' sales branches and offices,2010,7938.0,,7938
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Merchant Wholesalers,2009,526065.0,,526065
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Merchant Wholesalers,2009,285455.0,,285455
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2009,48433.0,,48433
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Merchant Wholesalers,2009,9348.0,,9348
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Merchant Wholesalers,2009,13666.0,,13666
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2009,37476.0,,37476
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2009,12233.0,,12233
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Merchant Wholesalers,2009,25183.0,,25183
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2009,39139.0,,39139
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2009,17768.0,,17768
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2009,71259.0,,71259
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Merchant Wholesalers,2009,23183.0,,23183
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Merchant Wholesalers,2009,240610.0,,240610
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Merchant Wholesalers,2009,10761.0,,10761
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Merchant Wholesalers,2009,56375.0,,56375
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2009,17691.0,,17691
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Merchant Wholesalers,2009,37414.0,,37414
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,Merchant Wholesalers,2009,20525.0,,20525
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Merchant Wholesalers,2009,15094.0,,15094
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Merchant Wholesalers,2009,41080.0,,41080
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2009,12373.0,,12373
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Merchant Wholesalers,2009,29297.0,,29297
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,399867.0,,399867
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,232971.0,,232971
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,37032.0,,37032
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,7541.0,,7541
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,9796.0,,9796
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,29911.0,,29911
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,11601.0,,11601
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,19229.0,,19229
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,31606.0,,31606
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,15715.0,,15715
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,59625.0,,59625
