table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Merchant Wholesalers,2009,12527.0,,12527
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Merchant Wholesalers,2009,11746.0,,11746
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2009,119042.0,,119042
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2009,65058.0,,65058
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Merchant Wholesalers,2009,18266.0,,18266
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2009,97334.0,,97334
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2009,16332.0,,16332
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2009,47828.0,,47828
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Merchant Wholesalers,2009,30623.0,,30623
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Merchant Wholesalers,2009,886805.0,,886805
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Merchant Wholesalers,2009,36976.0,,36976
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Merchant Wholesalers,2009,423821.0,,423821
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2009,29437.0,,29437
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Merchant Wholesalers,2009,184287.0,,184287
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,Merchant Wholesalers,2009,13079.0,,13079
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Merchant Wholesalers,2009,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Merchant Wholesalers,2009,105926.0,,105926
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2009,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Merchant Wholesalers,2009,59640.0,,59640
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,846553.0,,846553
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,344793.0,,344793
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,98846.0,,98846
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,8984.0,,8984
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,4136.0,,4136
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,92442.0,,92442
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,53151.0,,53151
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,6448.0,,6448
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,73488.0,,73488
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,11139.0,,11139
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,20277.0,,20277
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,29033.0,,29033
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,501760.0,,501760
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,19212.0,,19212
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,284942.0,,284942
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,27715.0,,27715
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,88254.0,,88254
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,13079.0,,13079
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,8514.0,,8514
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2009,23009.0,,23009
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,Manufacturers' sales branches and offices,2009,622383.0,,622383
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,Manufacturers' sales branches and offices,2009,237338.0,,237338
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,Manufacturers' sales branches and offices,2009,129587.0,,129587
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Manufacturers' sales branches and offices,2009,3543.0,,3543
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Manufacturers' sales branches and offices,2009,7610.0,,7610
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Manufacturers' sales branches and offices,2009,26600.0,,26600
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Manufacturers' sales branches and offices,2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Manufacturers' sales branches and offices,2009,11818.0,,11818
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Manufacturers' sales branches and offices,2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Manufacturers' sales branches and offices,2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Manufacturers' sales branches and offices,2009,27551.0,,27551
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Manufacturers' sales branches and offices,2009,1590.0,,1590
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Manufacturers' sales branches and offices,2009,385045.0,,385045
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Manufacturers' sales branches and offices,2009,17764.0,,17764
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Manufacturers' sales branches and offices,2009,138879.0,,138879
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Manufacturers' sales branches and offices,2009,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Manufacturers' sales branches and offices,2009,96033.0,,96033
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Manufacturers' sales branches and offices,2009,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Manufacturers' sales branches and offices,2009,75485.0,,75485
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Manufacturers' sales branches and offices,2009,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Manufacturers' sales branches and offices,2009,36631.0,,36631
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,Merchant Wholesalers,2008,1500575.0,,1500575
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,Merchant Wholesalers,2008,639469.0,,639469
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2008,278038.0,,278038
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Merchant Wholesalers,2008,12690.0,,12690
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Merchant Wholesalers,2008,12722.0,,12722
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2008,118938.0,,118938
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2008,67451.0,,67451
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Merchant Wholesalers,2008,24595.0,,24595
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2008,95055.0,,95055
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2008,16598.0,,16598
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2008,51574.0,,51574
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Merchant Wholesalers,2008,29259.0,,29259
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Merchant Wholesalers,2008,861106.0,,861106
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Merchant Wholesalers,2008,33729.0,,33729
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Merchant Wholesalers,2008,391078.0,,391078
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2008,32993.0,,32993
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Merchant Wholesalers,2008,162307.0,,162307
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,Merchant Wholesalers,2008,12600.0,,12600
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Merchant Wholesalers,2008,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Merchant Wholesalers,2008,136854.0,,136854
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2008,,D,D
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Merchant Wholesalers,2008,57415.0,,57415
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,825181.0,,825181
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,354917.0,,354917
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,115451.0,,115451
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,9016.0,,9016
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,5587.0,,5587
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,92511.0,,92511
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,55251.0,,55251
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,6805.0,,6805
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,66749.0,,66749
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2008,12080.0,,12080
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2008,18951.0,,18951
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,27767.0,,27767
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2008,470264.0,,470264
